ID,Time_GMT,Phone,Organization,OLF,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building,ReviewText
6449,08/01/2023 01:41,16022688500.0,Li's Bowl,Ltd,3.5,155,Casual Dining,USA,US,AZ,Phoenix, 6260 S 35th,6260,Decent enough Li's Bowl. Average atmosphere. Might try again.
6450,08/01/2023 05:05,14803680610.0,Ray's Pizza,LLC,3.5,226,Italian,USA,US,AZ,Scottsdale, 15577 N Hayden,15577,Decent enough Ray's Pizza. Nothing special about the risotto. Fair enough.
6451,08/01/2023 08:13,14807880216.0,TurkDish Mediterranean Cuisine,Corp,4.5,239,Middle Eastern,USA,US,AZ,Chandler, 4929 W Ray,4929,Great experience at TurkDish Mediterranean Cuisine. Outstanding meal. Will definitely return!
6452,08/01/2023 12:13,14802755352.0,Nan Zhou - Hand Drawn Noodle House,Inc,4.0,268,Casual Dining,USA,US,AZ,Mesa, 111 S Dobson,111,Really enjoyed Nan Zhou - Hand Drawn Noodle House. Staff was friendly. Cozy environment.
6453,08/01/2023 14:52,14808294959.0,Mijana,PC,3.5,488,Family Dining,USA,US,AZ,Tempe, 1290 N Scottsdale,1290,Decent enough Mijana. The dish was okay.
6454,08/01/2023 18:51,16235467672.0,Buffalo Wild Wings,LLC,2.5,231,Sports Bar,USA,US,AZ,Surprise, 13882 W Bell,13882,Terrible visit to Buffalo Wild Wings. Slow service. Dirty place.
6455,08/01/2023 22:04,16232363014.0,Papa Murphy's,Inc,3.5,17,Family Dining,USA,US,AZ,Peoria, 9015 W. Union Hills,9015,Decent enough Papa Murphy's. The food was okay. It's okay.
6456,08/02/2023 01:57,16027142605.0,Gabriella's Contemporary American Cuisine,Corp,4.5,67,Delivery,USA,US,AZ,Scottsdale, 10155 E Vía,10155,Excellent Gabriella's Contemporary American Cuisine. Perfect setting. Attentive waiters. Will definitely return!
6457,08/02/2023 04:51,16022539220.0,The Edgemont,Inc,4.5,5,Restaurant,USA,US,AZ,Phoenix, 2800 N Central,2800,Really enjoyed The Edgemont. Perfect food. Lovely decor.
6458,08/02/2023 08:37,14805969797.0,Chizona's Pizza,Partnership,3.5,201,Delivery,USA,US,AZ,Scottsdale, 8418 E McDonald,8418,Decent enough Chizona's Pizza. Standard dish. Standard setting. Nothing to write home about.
6459,08/02/2023 11:55,16239073337.0,Manhattan Pizza,LLC,3.5,86,Pizzeria,USA,US,AZ,Tolleson, 9870 W Lower Buckeye,9870,Average experience at Manhattan Pizza. The food was okay. Ordinary place.
6460,08/02/2023 15:29,14807775050.0,Singing Pandas Asian Restaurant & Bar,LLP,4.5,672,Casual Dining,USA,US,AZ,Chandler, 757 E Chandler,757,Had a wonderful time at Singing Pandas Asian Restaurant & Bar. The meal was delicious. Great ambiance. Don't miss this place!
6461,08/02/2023 19:26,16234347678.0,Port of Subs,DBA,3.5,67,Deli,USA,US,AZ,Phoenix, 1855 W Deer Valley,1855,Average experience at Port of Subs. Acceptable service.
6462,08/02/2023 23:09,16027959779.0,Pita Bistro,LLC,4.0,268,Steakhouse,USA,US,AZ,Phoenix, S 48th,4740,Excellent Pita Bistro. Excellent customer service. Great ambiance. Will definitely return!
6463,08/03/2023 02:22,16023682688.0,George Yang's Chinese Cuisine,PC,4.0,239,Casual Dining,USA,US,AZ,Phoenix, N 16th,6048,Had a wonderful time at George Yang's Chinese Cuisine. Professional staff. Amazing dish.
6464,08/03/2023 06:21,16022336400.0,Shamrock Foods,Corp,2.5,12,Restaurant,USA,US,AZ,Phoenix, 2540 N 29th,2540,Waste of money at Shamrock Foods. Slow service. Noisy environment. Look elsewhere!
6465,08/03/2023 09:47,16024551000.0,Rosati's Pizza,Inc,3.5,149,Pizzeria,USA,US,AZ,Avondale, 1729 N Dysart,1729,Okay visit to Rosati's Pizza. Standard service. Typical environment.
6466,08/03/2023 12:42,14809903388.0,New China Gate,Inc,3.5,201,Casual Dining,USA,US,AZ,Scottsdale, 7730 E McDowell,7730,Decent enough New China Gate. Nothing remarkable about service. food was decent. Might try again.
6467,08/03/2023 16:33,16022751815.0,Hilal Grill,Inc,4.0,252,Grill,USA,US,AZ,Phoenix, N 40th,1638,Really enjoyed Hilal Grill. Outstanding meal. Don't miss this place!
6468,08/03/2023 19:24,14803076900.0,Fat Ox,Corp,4.0,481,Restaurant,USA,US,AZ,Scottsdale, 6316 N Scottsdale,6316,Loved this Fat Ox. Perfect setting. Five stars!
6469,08/03/2023 23:02,16235362320.0,India Garden,LLC,4.0,335,Casual Dining,USA,US,AZ,Avondale, 1809 N Dysart,1809,Really enjoyed India Garden. Attentive waiters. Amazing meal. Highly recommend!
6470,08/04/2023 03:20,16027023060.0,Nash's Hot Chicken,LLC,2.5,3,Restaurant,USA,US,AZ,Phoenix, E Van Buren,5012,Terrible visit to Nash's Hot Chicken. Unprofessional behavior. Avoid this place!
6471,08/04/2023 06:53,19284254401.0,Pizza Hut,Co,2.5,15,Pizzeria,USA,US,AZ,Globe, Ash,1497,Terrible visit to Pizza Hut. Overpriced meal. Save your money!
6472,08/04/2023 09:51,19284257904.0,Irene's Real Mexican Food,Inc,3.5,92,Mexican,USA,US,AZ,Globe, E Ash,1623,Average experience at Irene's Real Mexican Food. Standard tacos. Service was okay. Nothing to write home about.
6473,08/04/2023 13:02,15207235910.0,Valentino's Eatery,Co,4.0,161,Restaurant,USA,US,AZ,Florence, 3385 N Hunt,3385,Great experience at Valentino's Eatery. Staff was friendly.
6474,08/04/2023 17:20,14808882288.0,Bobo China,Co,3.5,137,Asian,USA,US,AZ,Queen Creek, 270 E Hunt,270,Decent enough Bobo China. Ordinary place. Fair enough.
6475,08/04/2023 20:33,15208680170.0,A & M Pizza,LLC,3.5,79,Casual Dining,USA,US,AZ,Florence, 445 W Hwy,445,Average experience at A & M Pizza. Standard service. Nothing to write home about.
6476,08/04/2023 23:52,14806718668.0,Lotus Garden,LLC,4.0,192,Chinese,USA,US,AZ,Apache Junction, 183 W Apache,183,Amazing Lotus Garden. Excellent customer service. lo mein exceeded expectations. Highly recommend!
6477,08/05/2023 03:31,14809830973.0,Dino's Italian Deli & Pizzeria,LLC,4.5,102,Casual Dining,USA,US,AZ,Apache Junction, 1408 Apache,1408,Loved this Dino's Italian Deli & Pizzeria. Lovely decor. Professional staff.
6478,08/05/2023 06:35,14806555454.0,Greek Islands Grill,LLP,4.5,255,Grill,USA,US,AZ,San Tan Valley, 270 E Hunt,270,Loved this Greek Islands Grill. Attentive waiters.
6479,08/05/2023 10:22,14803903220.0,Parrish's,Inc,4.0,107,Delivery,USA,US,AZ,Mesa, 4425 S Mountain,4425,Really enjoyed Parrish's. The dish was delicious. Staff was friendly. Five stars!
6480,08/05/2023 13:44,14804667011.0,Lin's Grand Buffet,Inc,3.5,19,Delivery,USA,US,AZ,Mesa, 1215 S Ellsworth,1215,Average experience at Lin's Grand Buffet. Average meal.
6481,08/05/2023 17:24,14805592915.0,The Meat Slicer,Inc,4.5,166,Family Dining,USA,US,AZ,Apache Junction, 300 W Apache,300,Loved this The Meat Slicer. The dish was delicious.
6482,08/05/2023 21:08,14804740970.0,Saigon Noms,LLC,4.0,22,Casual Dining,USA,US,AZ,Apache Junction, 1200 W Apache,1200,Fantastic Saigon Noms. Professional staff. Great ambiance. Worth every penny!
6483,08/06/2023 00:58,14806719576.0,The Sandwich Shoppe,Ltd,4.5,66,Deli,USA,US,AZ,Apache Junction, 28 N Ironwood,28,Really enjoyed The Sandwich Shoppe. Perfect setting. Outstanding dish. Highly recommend!
6484,08/06/2023 04:19,14805084188.0,illimitato Pizza,LLC,4.0,45,Italian,USA,US,AZ,Mesa, 9221 E Baseline,9221,Excellent illimitato Pizza. Great ambiance. The risotto was delicious.
6485,08/06/2023 07:01,14802882228.0,Chen's Chinese Bistro,Inc,3.5,79,Thai,USA,US,AZ,Gold Canyon, 5341 S Superstition Mountain,5341,Decent enough Chen's Chinese Bistro. Nothing remarkable about service. Typical environment. Average place.
6486,08/06/2023 11:15,14809837400.0,Rosati's Pizza,Inc,3.0,111,Delivery,USA,US,AZ,Gold Canyon, 6900 E Hwy,6900,Standard Rosati's Pizza. Nothing special about the dish. Might try again.
6487,08/06/2023 14:49,14809991731.0,Papa Kelsey's Pizza & Subs,LLC,4.0,141,Delivery,USA,US,AZ,Mesa, E Main,9124,Excellent Papa Kelsey's Pizza & Subs. Attentive waiters. Amazing food. Highly recommend!
6488,08/06/2023 17:30,14803301243.0,The Subslingers,LLC,5.0,77,Deli,USA,US,AZ,Apache Junction, 124 S Ironwood,124,Had a wonderful time at The Subslingers. Cozy environment. Staff was friendly.
6489,08/06/2023 21:22,14806719897.0,Fatman's Pizza,Inc,3.5,128,Pizzeria,USA,US,AZ,Apache Junction, 2430 W Apache,2430,Decent enough Fatman's Pizza. Service was okay. The food was okay. Nothing to write home about.
6490,08/07/2023 00:55,14802928686.0,Buddyz A Chicago Pizzeria,DBA,4.0,62,Family Dining,USA,US,AZ,San Tan Valley, 40975 N Ironwood,40975,Excellent Buddyz A Chicago Pizzeria. Great ambiance. Professional staff. Worth every penny!
6491,08/07/2023 04:30,14809838800.0,The Hitching Post,LLC,3.0,142,Casual Dining,USA,US,AZ,Apache Junction, 2341 N Apache,2341,Decent enough The Hitching Post. Ordinary place. Average food. Fair enough.
6492,08/07/2023 08:10,14804982286.0,Venezia's New York Style Pizzeria,LLP,4.0,349,Casual Dining,USA,US,AZ,Mesa, 2721 S Ellsworth,2721,Amazing Venezia's New York Style Pizzeria. Great ambiance. Excellent customer service.
6493,08/07/2023 11:31,14809866882.0,J & M Chinese Cuisine Restaurant,Corp,3.5,94,Delivery,USA,US,AZ,Mesa, 1035 N Ellsworth,1035,Decent enough J & M Chinese Cuisine Restaurant. Typical environment. dish was decent.
6494,08/07/2023 14:56,14809124011.0,Brooklyn V's Pizza- Queen Creek,LLC,4.0,248,Italian,USA,US,AZ,Queen Creek, 20911 E Rittenhouse,20911,Really enjoyed Brooklyn V's Pizza- Queen Creek. Perfect bruschetta. Five stars!
6495,08/07/2023 18:27,14806774000.0,Rosati's Pizza,Inc,3.0,145,Casual Dining,USA,US,AZ,Queen Creek, 287 E Hunt,287,Decent enough Rosati's Pizza. Acceptable service. Nothing to write home about.
6496,08/07/2023 21:45,16022839836.0,MOD Pizza,Partnership,4.0,157,Delivery,USA,US,AZ,Mesa, 1804 S Signal Butte,1804,Fantastic MOD Pizza. Attentive waiters. Lovely decor.
6497,08/08/2023 01:12,14803572555.0,Bella Pizza & Pasta,Partnership,4.0,152,Delivery,USA,US,AZ,Mesa, 2905 S Ellsworth,2905,Really enjoyed Bella Pizza & Pasta. food exceeded expectations.
6498,08/08/2023 04:56,14809861600.0,Rosati's Pizza,Inc,3.0,103,Italian,USA,US,AZ,Mesa, 1035 N Ellsworth,1035,Mixed feelings about Rosati's Pizza. Standard setting. Might try again.
6499,08/08/2023 08:34,14806217344.0,Papa Murphy's,Inc,4.0,12,Casual Dining,USA,US,AZ,Mesa, 2748 S Signal Butte,2748,Fantastic Papa Murphy's. Outstanding food.
6500,08/08/2023 11:41,14809881061.0,Baci Italian Bistro,LLC,4.0,445,Casual Dining,USA,US,AZ,Mesa, 8830 E Germann,8830,Amazing Baci Italian Bistro. dish exceeded expectations. Highly recommend!
6501,08/08/2023 15:08,14809878588.0,Golden Harvest,LLC,4.0,149,Casual Dining,USA,US,AZ,Queen Creek, 21805 S Ellsworth,21805,Loved this Golden Harvest. Amazing food. Five stars!
6502,08/08/2023 19:02,14809841900.0,Geno's Pizza and Cheesesteaks,Inc,2.5,83,Pizzeria,USA,US,AZ,Mesa, 9937 E Baseline,9937,Waste of money at Geno's Pizza and Cheesesteaks. food was cold and tasteless. Inattentive waiters.
6503,08/08/2023 22:30,14805508041.0,Thai Chili 2 Go,Ltd,3.5,281,Asian,USA,US,AZ,Queen Creek, 21202 S Ellsworth Loop,21202,Okay visit to Thai Chili 2 Go. Nothing special about the soup. Average place.
6504,08/09/2023 02:12,14808823177.0,Uncle Bear's Grill and Tap,LLC,3.0,328,Delivery,USA,US,AZ,Queen Creek, 21151 E Rittenhouse,21151,Average experience at Uncle Bear's Grill and Tap. The meal was okay. Nothing special about ambiance. It's okay.
6505,08/09/2023 05:53,14804571117.0,Barro's Pizza,Inc,3.5,115,Pizzeria,USA,US,AZ,San Tan Valley, 2436 E Hunt,2436,Mixed feelings about Barro's Pizza. Ordinary place. The food was okay. Average place.
6506,08/09/2023 09:05,14803806307.0,Fat Willy's,LLC,3.0,147,Family Dining,USA,US,AZ,Mesa, 9937 E Baseline,9937,Mixed feelings about Fat Willy's. Nothing special about the food. It's okay.
6507,08/09/2023 12:46,14806555555.0,Papa John's Pizza,Corp,3.0,34,Delivery,USA,US,AZ,San Tan Valley, 270 E Hunt,270,Okay visit to Papa John's Pizza. Standard service. Nothing special about the dish. Fair enough.
6508,08/09/2023 16:22,14807833404.0,Pizza Romano,LLC,3.0,159,Italian,USA,US,AZ,San Tan Valley, 40615 N Gantzel,40615,Mixed feelings about Pizza Romano. Typical environment. Average risotto. Fair enough.
6509,08/09/2023 19:43,14808829133.0,Chen's Chinese Restaurant,LLC,2.0,66,Chinese,USA,US,AZ,Queen Creek, 530 E Hunt,530,Disappointed with Chen's Chinese Restaurant. Unwelcoming atmosphere. Look elsewhere!
6510,08/09/2023 23:20,14803578664.0,Jersey Mike's Subs,LLC,3.0,40,Deli,USA,US,AZ,Mesa, 10861 E Baseline,10861,Standard Jersey Mike's Subs. food was decent. Ordinary place.
6511,08/10/2023 02:24,14809826390.0,Papa Murphy's,Inc,4.0,13,Family Dining,USA,US,AZ,Apache Junction, 2114 West Apache,2114,Really enjoyed Papa Murphy's. Outstanding meal.
6512,08/10/2023 06:30,14808821188.0,Little Caesars Pizza,Inc,2.5,46,Italian,USA,US,AZ,Queen Creek, 35 W Combs,35,Not impressed by Little Caesars Pizza. Slow service. Poor cleanliness. Never coming back!
6513,08/10/2023 09:55,14809812848.0,New Golden China,Inc,2.0,48,Thai,USA,US,AZ,Apache Junction, 10633 E Apache,10633,Terrible visit to New Golden China. Noisy environment. Overpriced satay. Avoid this place!
6514,08/10/2023 13:01,14807457350.0,Original ChopShop,Co,4.0,181,Casual Dining,USA,US,AZ,Queen Creek, 21227 S Ellsworth Loop,21227,Loved this Original ChopShop. Perfect setting. Outstanding food. Worth every penny!
6515,08/10/2023 16:41,14809127300.0,Jimmy John's,Corp,3.5,9,Deli,USA,US,AZ,Mesa, 1257 S Crismon,1257,Mixed feelings about Jimmy John's. Typical environment. It's okay.
6516,08/10/2023 20:30,14803573500.0,Barro's Pizza,Inc,3.0,77,Italian,USA,US,AZ,Mesa, 10861 E Baseline,10861,Mixed feelings about Barro's Pizza. Acceptable service. The risotto was okay. Might try again.
6517,08/10/2023 23:15,14805886911.0,Tropical Smoothie Cafe,Inc,4.5,16,Cafe,USA,US,AZ,Mesa, 2748 S Signal Butte,2748,Great experience at Tropical Smoothie Cafe. latte exceeded expectations. Five stars!
6518,08/11/2023 03:33,14804095003.0,Jimmy John's,Corp,3.0,52,Deli,USA,US,AZ,San Tan Valley, 1662 W Hunt,1662,Okay visit to Jimmy John's. Standard setting. Nothing to write home about.
6519,08/11/2023 06:18,14803542322.0,Babbo Italian Eatery,Inc,3.5,311,Fine Dining,USA,US,AZ,Mesa, 10720 E Southern,10720,Okay visit to Babbo Italian Eatery. Standard setting.
6520,08/11/2023 09:42,15204505533.0,Cookie's Comforts,Inc,4.0,1,Family Dining,USA,US,AZ,Coolidge, W Ocotillo,1228,Really enjoyed Cookie's Comforts. Outstanding food. Staff was friendly. Worth every penny!
6521,08/11/2023 14:10,14808881818.0,Geno's Giant Slice,LLC,2.5,80,Casual Dining,USA,US,AZ,San Tan Valley, 2510 Hunt,2510,Waste of money at Geno's Giant Slice. Poor cleanliness. Unprofessional behavior. Never coming back!
6522,08/11/2023 17:39,14808887230.0,Costa Vida Fresh Mexican Grill,Inc,3.0,119,Mexican,USA,US,AZ,Queen Creek, 21152 E Rittenhouse,21152,Average experience at Costa Vida Fresh Mexican Grill. Acceptable service. Ordinary place. Fair enough.
6523,08/11/2023 20:14,14809872822.0,KFC,Inc,1.5,85,Drive-Thru,USA,US,AZ,Queen Creek, 57 W Combs,57,Terrible visit to KFC. Poor customer service. Uncomfortable setting. Avoid this place!
6524,08/12/2023 00:25,14803801190.0,Native Grill & Wings,LLP,2.5,195,Wings,USA,US,AZ,Mesa, 1947 S Signal,1947,Poor experience at Native Grill & Wings. Awful drumsticks. Poor customer service. Avoid this place!
6525,08/12/2023 04:13,14806774136.0,Firehouse Subs,Inc,3.5,87,Quick Service,USA,US,AZ,Queen Creek, 20851 Rittenhouse,20851,Standard Firehouse Subs. Standard service. Typical environment. Might try again.
6526,08/12/2023 06:44,14808881911.0,Firehouse Subs,Inc,3.5,54,Quick Service,USA,US,AZ,San Tan Valley, 1735 W Hunt,1735,Decent enough Firehouse Subs. Nothing special about ambiance. Service was okay. Nothing to write home about.
6527,08/12/2023 11:01,14803543400.0,WooChi Super Buffet,LLC,3.5,147,Family Dining,USA,US,AZ,Mesa, 1901 S Signal Butte,1901,Okay visit to WooChi Super Buffet. Standard dish. Ordinary place. Fair enough.
6528,08/12/2023 14:08,14809866477.0,Dickey's Barbecue Pit,LLC,2.5,30,Casual Dining,USA,US,AZ,Mesa, 1208 S Ellsworth,1208,Poor experience at Dickey's Barbecue Pit. Inedible meal. Never coming back!
6529,08/12/2023 17:16,14808330215.0,Firehouse Subs,Inc,3.0,72,Sandwich Shop,USA,US,AZ,Mesa, 10720 E Southern,10720,Standard Firehouse Subs. meal was decent. Standard setting.
6530,08/12/2023 21:28,14803550750.0,Oregano's,Corp,3.5,391,Delivery,USA,US,AZ,Queen Creek, 20677 E Maya,20677,Average experience at Oregano's. Average staff. Nothing special about the food. Nothing to write home about.
6531,08/13/2023 00:39,14802845155.0,Wienerschnitzel,DBA,3.0,13,Restaurant,USA,US,AZ,Queen Creek, 21405 S Ellsworth,21405,Mixed feelings about Wienerschnitzel. Service was okay.
6532,08/13/2023 04:14,14809866175.0,Streets of New York,Inc,3.0,90,Family Dining,USA,US,AZ,Mesa, 1959 S Signal Butte,1959,Standard Streets of New York. Standard dish.
6533,08/13/2023 07:38,14806778345.0,Olive Garden Italian Restaurant,Ltd,3.5,195,Asian,USA,US,AZ,Queen Creek, 21422 S Ellsworth Loop,21422,Average experience at Olive Garden Italian Restaurant. Nothing special about the noodles.
6534,08/13/2023 11:06,14809024877.0,Sauce Pizza & Wine,Inc,4.0,100,Italian,USA,US,AZ,Queen Creek, 20491 E Rittenhouse,20491,Fantastic Sauce Pizza & Wine. Nice atmosphere. Five stars!
6535,08/13/2023 14:47,16027263612.0,Hungry Howie's Pizza,LLC,2.5,27,Pizzeria,USA,US,AZ,Mesa, 1116 S Crismon,1116,Not impressed by Hungry Howie's Pizza. Rude staff.
6536,08/13/2023 18:08,14804479363.0,Donatos Pizza,Corp,2.5,6,Pizzeria,USA,US,AZ,Queen Creek, 21239 S Ellsworth,21239,Poor experience at Donatos Pizza. Uncomfortable setting. food was cold and tasteless.
6537,08/13/2023 22:13,14803570844.0,Panda Express,Ltd,2.5,46,Thai,USA,US,AZ,Mesa, 1752 S Signal Butte,1752,Disappointed with Panda Express. Overpriced mango sticky rice.
6538,08/14/2023 01:39,14804203353.0,Jimmy John's,Corp,3.0,44,Sandwich Shop,USA,US,AZ,Queen Creek, 20928 E Heritage Loop,20928,Standard Jimmy John's. Standard dish. Acceptable service.
6539,08/14/2023 04:35,14807843722.0,Jersey Mike's Subs,LLC,3.0,82,Deli,USA,US,AZ,Queen Creek, 20715 E Rittenhouse,20715,Standard Jersey Mike's Subs. Average atmosphere. Standard meal. Nothing to write home about.
6540,08/14/2023 08:35,14804585400.0,Little Caesar's Pizza,Inc,2.5,27,Italian,USA,US,AZ,Queen Creek, 21152 E Rittenhouse,21152,Terrible visit to Little Caesar's Pizza. Poor cleanliness.
6541,08/14/2023 12:05,14805005566.0,Rosati's Pizza,Inc,2.5,24,Delivery,USA,US,AZ,Mesa, 4425 S Mountain,4425,Terrible visit to Rosati's Pizza. Inedible meal.
6542,08/14/2023 15:35,14809821155.0,Pizza Hut,Co,2.5,35,Casual Dining,USA,US,AZ,Apache Junction, 240 S Phelps,240,Poor experience at Pizza Hut. Inedible dish. Slow service. Never coming back!
6543,08/14/2023 18:57,14803803030.0,Domino's Pizza,LLC,2.5,24,Italian,USA,US,AZ,Apache Junction, 10826 E Apache,10826,Terrible visit to Domino's Pizza. Uncomfortable setting. Overpriced tiramisu. Never coming back!
6544,08/14/2023 22:39,14808823232.0,Domino's Pizza,LLC,3.5,30,Delivery,USA,US,AZ,Queen Creek, 3071 W Hunt,3071,Decent enough Domino's Pizza. Standard setting. Average staff.
6545,08/15/2023 01:58,14807512387.0,Panera Bread,Corp,2.0,125,Bakery,USA,US,AZ,Mesa, 1946 S Signal Butte,1946,Waste of money at Panera Bread. Slow service. Never coming back!
6546,08/15/2023 05:11,14804571112.0,Pizza Hut,Co,3.0,18,Pizzeria,USA,US,AZ,Queen Creek, 21258 E Rittenhouse,21258,Standard Pizza Hut. Standard setting.
6547,08/15/2023 09:03,14802885555.0,Jimmy John's,Corp,2.0,25,Sandwich Shop,USA,US,AZ,Apache Junction, 2540 W Apache,2540,Not impressed by Jimmy John's. Slow service. Look elsewhere!
6548,08/15/2023 12:31,14806772280.0,Papa John's Pizza,Corp,3.0,15,Pizzeria,USA,US,AZ,Queen Creek, 21803 South Ellsworth,21803,Okay visit to Papa John's Pizza. Standard food. Might try again.
6549,08/15/2023 16:20,14809870617.0,Panda Express,Ltd,2.0,74,Thai,USA,US,AZ,San Tan Valley, 1680 W. Hunt,1680,Not impressed by Panda Express. Noisy environment. Awful satay. Save your money!
6550,08/15/2023 19:14,14809866203.0,Pizza Hut,Co,2.5,21,Casual Dining,USA,US,AZ,Mesa, 9053 E Baseline,9053,Disappointed with Pizza Hut. Unwelcoming atmosphere.
6551,08/15/2023 22:39,16024835075.0,MOD Pizza,Partnership,4.0,143,Pizzeria,USA,US,AZ,Queen Creek, 21295 S Ellsworth Loop,21295,Great experience at MOD Pizza. Perfect setting. Outstanding meal. Worth every penny!
6552,08/16/2023 02:53,16232896868.0,Pei Wei,LLC,2.0,93,Restaurant,USA,US,AZ,Queen Creek, 21051 S. Ellsworth Loop,21051,Waste of money at Pei Wei. The dish was terrible. Never coming back!
